;År;Kommunenr;Kommunenavn;Boligbebyggelse;Fritidsbebyggelse;Bebygd område for landbruk og fiske;Næring. offentlig og privat tjenesteyting;Undervisning og barnehage;Helse- og sosialinstitusjoner;Kultur og religiøse aktiviteter;Transport. telekommunikasjon og teknisk infrastruktur;Beredskapstjenester og Forsvaret;Grønne områder. idretts- og sportsområder;Uklassifisert bebyggelse og anlegg;Jordbruksareal;Skog;Åpen fastmark;Våtmark;Bart fjell. grus- og blokkmark;Varig snø. is og bre;Ferskvann;Uklassifisert ubebygd område
1857;2015;0514;Lom;0.0004;1e-04;0.0006;0.0002;0.0;0.0;0.0;0.0022;0.0;1e-04;1e-04;0.0122;0.095;0.4811;0.0049;0.2965;0.0652;0.0413;0.0
1858;2016;0514;Lom;0.0004;1e-04;0.0006;0.0002;0.0;0.0;0.0;0.0021;0.0;1e-04;1e-04;0.0122;0.095;0.4811;0.0049;0.2965;0.0652;0.0413;0.0
1859;2017;0514;Lom;0.0004;1e-04;0.0006;0.0002;0.0;0.0;0.0;0.0021;0.0;1e-04;1e-04;0.0122;0.0949;0.4809;0.0049;0.2962;0.0652;0.0418;0.0
1860;2018;0514;Lom;0.0004;1e-04;0.0007;0.0002;0.0;0.0;0.0;0.0021;0.0;1e-04;1e-04;0.0123;0.0949;0.4809;0.0049;0.2962;0.0652;0.0418;0.0
1861;2019;0514;Lom;0.0004;1e-04;0.0006;0.0002;0.0;0.0;0.0;0.0021;0.0;1e-04;1e-04;0.0123;0.0949;0.4812;0.0049;0.2964;0.0652;0.0414;0.0
1863;2011;0515;Vågå;0.0009;0.0006;0.0013;0.0005;0.0;0.0;0.0;0.005;0.0;0.0002;1e-04;0.0284;0.2487;0.4956;0.0153;0.1227;0.0214;0.0591;0.0
1864;2013;0515;Vågå;0.0009;0.0006;0.0013;0.0005;0.0;0.0;0.0;0.0051;0.0;0.0002;1e-04;0.0296;0.2477;0.4953;0.0153;0.1227;0.0214;0.0591;0.0
1865;2014;0515;Vågå;0.0009;0.0007;0.0013;0.0006;0.0;0.0;0.0;0.0051;0.0;0.0002;1e-04;0.0297;0.2476;0.4951;0.0153;0.1229;0.0214;0.0591;0.0
1866;2015;0515;Vågå;0.0009;0.0007;0.0013;0.0006;0.0;0.0;0.0;0.0051;0.0;0.0002;1e-04;0.0297;0.2476;0.4951;0.0153;0.1229;0.0214;0.0591;0.0
1867;2016;0515;Vågå;0.0009;0.0007;0.0013;0.0006;0.0;0.0;0.0;0.005;0.0;0.0002;1e-04;0.0298;0.2476;0.4951;0.0153;0.1229;0.0214;0.0591;0.0
1868;2017;0515;Vågå;0.0009;0.0007;0.0013;0.0006;0.0;0.0;0.0;0.0049;0.0;0.0002;1e-04;0.0299;0.2473;0.4951;0.0153;0.1229;0.0214;0.0592;0.0
1869;2018;0515;Vågå;0.0009;0.0007;0.0013;0.0006;0.0;0.0;0.0;0.0049;0.0;0.0007;1e-04;0.0307;0.2466;0.4946;0.0153;0.1229;0.0214;0.0592;0.0
1870;2019;0515;Vågå;0.0009;0.0007;0.0012;0.0006;0.0;0.0;0.0;0.0047;0.0;0.0007;0.0003;0.0277;0.2536;0.4909;0.0153;0.1229;0.0214;0.0591;0.0
1872;2011;0516;Nord-Fron;0.002;0.0027;0.0025;0.0011;1e-04;0.0;1e-04;0.0064;0.0;0.0003;0.0007;0.0399;0.4821;0.3393;0.0509;0.0274;0.0;0.0446;0.0
1873;2013;0516;Nord-Fron;0.002;0.0028;0.0025;0.0011;1e-04;0.0;1e-04;0.007;0.0;0.0003;0.0007;0.0399;0.4614;0.3596;0.0509;0.0272;0.0;0.0446;0.0
1874;2014;0516;Nord-Fron;0.002;0.0028;0.0025;0.0012;1e-04;0.0;0.0;0.0071;0.0;0.0004;0.0005;0.0397;0.4605;0.3608;0.0512;0.0272;0.0;0.0439;0.0
1875;2015;0516;Nord-Fron;0.002;0.0028;0.0026;0.0012;1e-04;0.0;0.0;0.0071;0.0;0.0004;0.0005;0.0395;0.4607;0.3608;0.0512;0.0272;0.0;0.0439;0.0
1876;2016;0516;Nord-Fron;0.002;0.0029;0.0026;0.0012;1e-04;0.0;0.0;0.0073;0.0;0.0004;0.0005;0.0394;0.4605;0.3609;0.0512;0.0272;0.0;0.0438;0.0
1877;2017;0516;Nord-Fron;0.002;0.0029;0.0025;0.0013;1e-04;0.0;0.0;0.0073;0.0;0.0004;0.0005;0.0395;0.4614;0.3609;0.0519;0.0272;0.0;0.0421;0.0
1878;2018;0516;Nord-Fron;0.002;0.003;0.0025;0.0013;1e-04;0.0;0.0;0.0074;0.0;0.0004;0.0005;0.0395;0.4612;0.3609;0.0519;0.0272;0.0;0.0421;0.0
1879;2019;0516;Nord-Fron;0.002;0.003;0.0026;0.0013;1e-04;0.0;0.0;0.0074;0.0;0.0006;0.0005;0.0395;0.4596;0.361;0.0512;0.0272;0.0;0.044;0.0
1881;2011;0517;Sel;0.0023;0.0025;0.0024;0.0019;1e-04;0.0;1e-04;0.009;0.0;0.0003;1e-04;0.0416;0.3815;0.398;0.0262;0.1145;0.0005;0.019;0.0
1882;2013;0517;Sel;0.0023;0.0026;0.0024;0.0019;1e-04;0.0;0.0;0.0094;0.0;0.0002;1e-04;0.0435;0.3795;0.3976;0.0262;0.1145;0.0005;0.019;0.0
1883;2014;0517;Sel;0.0023;0.0027;0.0024;0.002;1e-04;0.0;0.0;0.0089;0.0;0.0002;1e-04;0.0437;0.38;0.3978;0.0262;0.1146;0.0;0.0189;0.0
1884;2015;0517;Sel;0.0023;0.0027;0.0024;0.002;1e-04;0.0;0.0;0.0089;0.0;0.0002;1e-04;0.0437;0.3799;0.3978;0.0262;0.1147;0.0;0.0189;0.0
1885;2016;0517;Sel;0.0023;0.0027;0.0024;0.002;1e-04;0.0;0.0;0.0088;0.0;0.0002;1e-04;0.0437;0.3799;0.3977;0.0262;0.1146;0.0;0.019;0.0
1886;2017;0517;Sel;0.0023;0.0028;0.0024;0.0018;1e-04;0.0;0.0;0.0088;0.0;0.0004;1e-04;0.0439;0.3795;0.3977;0.0262;0.1146;0.0;0.0192;0.0
1887;2018;0517;Sel;0.0023;0.0028;0.0024;0.0022;1e-04;0.0;0.0;0.0087;0.0;0.0004;1e-04;0.0441;0.3793;0.3975;0.0262;0.1146;0.0;0.0192;0.0
1888;2019;0517;Sel;0.0022;0.0027;0.0021;0.002;1e-04;0.0;0.0;0.0087;0.0;0.0004;0.0004;0.0416;0.3816;0.3982;0.0263;0.1146;0.0;0.0191;0.0
1899;2011;0519;Sør-Fron;0.0018;0.0031;0.0026;0.0006;0.0;0.0;1e-04;0.0079;0.0;0.0005;0.0002;0.0508;0.4201;0.3926;0.0656;0.0118;0.0;0.0423;0.0
1900;2013;0519;Sør-Fron;0.0018;0.0032;0.0026;0.0006;0.0;0.0;1e-04;0.008;0.0;0.0005;0.0002;0.0504;0.4193;0.3935;0.0656;0.0118;0.0;0.0423;0.0
1901;2014;0519;Sør-Fron;0.0018;0.0032;0.0026;0.0006;0.0;0.0;0.0;0.0079;0.0;0.0005;1e-04;0.0504;0.4198;0.3917;0.0669;0.0118;0.0;0.0423;0.0
1902;2015;0519;Sør-Fron;0.0018;0.0032;0.0026;0.0006;0.0;1e-04;0.0;0.008;0.0;0.0007;1e-04;0.0507;0.4194;0.3916;0.067;0.0118;0.0;0.0424;0.0
1903;2016;0519;Sør-Fron;0.0018;0.0032;0.0026;0.0006;0.0;0.0;0.0;0.0081;0.0;0.0006;1e-04;0.0506;0.4195;0.3918;0.0673;0.0118;0.0;0.0418;0.0
1904;2017;0519;Sør-Fron;0.0018;0.0033;0.0026;0.0006;0.0;0.0;0.0;0.0081;0.0;0.0006;1e-04;0.0507;0.4192;0.3917;0.0669;0.0118;0.0;0.0424;0.0
1905;2018;0519;Sør-Fron;0.0018;0.0033;0.0026;0.0006;0.0;0.0;0.0;0.0079;0.0;0.0006;0.0002;0.0507;0.419;0.3919;0.0669;0.0118;0.0;0.0424;0.0
1906;2019;0519;Sør-Fron;0.0017;0.003;0.0022;0.0006;0.0;0.0;0.0;0.0078;0.0;0.0006;0.0005;0.0511;0.4186;0.393;0.0674;0.0118;0.0;0.0416;0.0
1908;2011;0520;Ringebu;0.0014;0.0033;0.002;0.0007;1e-04;0.0;0.0;0.007;0.0;0.0007;0.0004;0.0385;0.446;0.357;0.0983;0.0223;0.0;0.0223;0.0
1909;2013;0520;Ringebu;0.0014;0.0034;0.0021;0.0008;1e-04;0.0;0.0;0.0074;0.0;0.0004;0.0003;0.039;0.4453;0.3568;0.0983;0.0223;0.0;0.0223;0.0
1910;2014;0520;Ringebu;0.0014;0.0035;0.0021;0.0009;1e-04;0.0;0.0;0.0074;0.0;0.0013;0.0003;0.039;0.446;0.3562;0.0982;0.0222;0.0;0.0214;0.0
1911;2015;0520;Ringebu;0.0014;0.0033;0.0022;0.0009;0.0;0.0;0.0;0.0073;0.0;0.0013;0.0002;0.0391;0.4453;0.3565;0.0983;0.0221;0.0;0.022;0.0
1912;2016;0520;Ringebu;0.0014;0.0034;0.0021;0.0009;0.0;0.0;0.0;0.0071;0.0;0.0013;0.0002;0.0391;0.4453;0.3566;0.0983;0.0221;0.0;0.022;0.0
1913;2017;0520;Ringebu;0.0014;0.0035;0.0021;0.0009;0.0;0.0;0.0;0.0072;0.0;0.0013;0.0002;0.0394;0.445;0.3566;0.0982;0.0221;0.0;0.022;0.0
1914;2018;0520;Ringebu;0.0014;0.0036;0.0022;0.0009;0.0;0.0;0.0;0.0071;0.0;0.0012;0.0002;0.0394;0.4455;0.3562;0.0981;0.0221;0.0;0.022;0.0
1915;2019;0520;Ringebu;0.0015;0.0037;0.0021;0.0009;0.0;0.0;0.0;0.0071;0.0;0.0012;0.0002;0.0397;0.4446;0.3564;0.0982;0.0221;0.0;0.0222;0.0
1917;2011;0521;Øyer;0.0026;0.0035;0.0032;0.0016;1e-04;0.0;0.0;0.0104;0.0;0.0022;0.0007;0.0622;0.4668;0.2369;0.1696;0.0008;0.0;0.0394;0.0
1918;2013;0521;Øyer;0.0026;0.0038;0.0031;0.0015;1e-04;1e-04;0.0;0.0107;0.0;0.0022;0.0008;0.0536;0.4657;0.2367;0.1788;0.0008;0.0;0.0394;0.0
1919;2014;0521;Øyer;0.0026;0.0039;0.0031;0.0015;1e-04;0.0;0.0;0.0106;0.0;0.0022;0.0008;0.0536;0.4658;0.2368;0.1789;0.0008;0.0;0.0392;0.0
1920;2015;0521;Øyer;0.0026;0.0041;0.0031;0.0015;0.0;0.0;0.0;0.0107;0.0;0.0022;0.0008;0.0537;0.4655;0.2368;0.1789;0.0008;0.0;0.0392;0.0
1921;2016;0521;Øyer;0.0027;0.0042;0.003;0.0017;1e-04;1e-04;0.0;0.0108;0.0;0.0023;0.0014;0.0534;0.4662;0.2357;0.1787;0.0008;0.0;0.039;0.0
1922;2017;0521;Øyer;0.0027;0.0044;0.003;0.0017;1e-04;0.0;0.0;0.0108;0.0;0.0023;0.0014;0.0527;0.4659;0.2356;0.1786;0.0007;0.0;0.0401;0.0
1923;2018;0521;Øyer;0.0028;0.0047;0.0029;0.0017;1e-04;0.0;0.0;0.0108;0.0;0.0023;0.0014;0.0532;0.4661;0.235;0.1783;0.0007;0.0;0.04;0.0
1924;2019;0521;Øyer;0.0028;0.005;0.0029;0.0018;1e-04;0.0;0.0;0.0108;0.0;0.0023;0.0014;0.0536;0.4651;0.2354;0.1786;0.0008;0.0;0.0395;0.0
1926;2011;0522;Gausdal;0.0018;0.002;0.0025;0.0009;1e-04;0.0;1e-04;0.0082;0.0;0.001;0.0003;0.0581;0.5126;0.2411;0.1298;0.0015;0.0;0.0401;0.0
1927;2013;0522;Gausdal;0.0019;0.002;0.0024;0.0008;1e-04;0.0;1e-04;0.0086;0.0;0.001;0.0003;0.0593;0.5111;0.2411;0.1297;0.0015;0.0;0.0401;0.0
1928;2014;0522;Gausdal;0.0019;0.002;0.0025;0.0008;1e-04;0.0;1e-04;0.0083;0.0;0.001;0.0003;0.0592;0.5114;0.2412;0.1299;0.0015;0.0;0.0399;0.0
1929;2015;0522;Gausdal;0.0019;0.0021;0.0025;0.0008;1e-04;0.0;0.0;0.0084;0.0;0.0009;0.0003;0.0594;0.5112;0.2412;0.1299;0.0015;0.0;0.0399;0.0
1930;2016;0522;Gausdal;0.0019;0.002;0.0024;0.0009;1e-04;0.0;1e-04;0.0082;0.0;0.0009;0.0006;0.057;0.5133;0.241;0.1277;0.0014;0.0;0.0425;0.0
1931;2017;0522;Gausdal;0.002;0.0021;0.0024;0.0009;1e-04;0.0;1e-04;0.0082;0.0;0.0009;0.0006;0.0569;0.513;0.2409;0.1275;0.0015;0.0;0.0431;0.0
1932;2018;0522;Gausdal;0.002;0.0022;0.0024;0.0009;1e-04;0.0;1e-04;0.0083;0.0;0.0009;0.0006;0.0569;0.5129;0.2409;0.1275;0.0015;0.0;0.0431;0.0
1933;2019;0522;Gausdal;0.002;0.0022;0.0023;0.0009;1e-04;0.0;1e-04;0.0083;0.0;0.0009;0.0006;0.057;0.5129;0.2409;0.1276;0.0015;0.0;0.0428;0.0
1935;2011;0528;Østre;0.0126;0.0017;0.0087;0.0017;0.0004;0.0002;0.0002;0.0154;0.0;0.0008;0.0013;0.2029;0.5754;0.0072;0.0332;0.0003;0.0;0.1381;0.0
1936;2013;0528;Østre;0.0127;0.0016;0.0088;0.0017;0.0004;0.0002;0.0002;0.0151;0.0;0.0008;0.0012;0.2034;0.5752;0.0071;0.0332;0.0003;0.0;0.1381;0.0
1937;2014;0528;Østre;0.0127;0.0016;0.0088;0.0017;0.0004;0.0002;0.0002;0.0149;0.0;0.0009;0.0012;0.2037;0.575;0.0071;0.0332;0.0003;0.0;0.1381;0.0
1938;2015;0528;Østre;0.0127;0.0016;0.0088;0.0019;0.0003;0.0002;1e-04;0.0156;1e-04;0.0015;0.0012;0.2036;0.5738;0.0065;0.0329;0.0003;0.0;0.1389;0.0
1939;2016;0528;Østre;0.0125;0.0015;0.0084;0.0019;0.0004;0.0002;1e-04;0.015;1e-04;0.0014;0.002;0.203;0.5761;0.0062;0.0324;0.0003;0.0;0.1385;0.0
1940;2017;0528;Østre;0.0126;0.0015;0.0084;0.0019;0.0004;0.0002;1e-04;0.015;1e-04;0.0014;0.002;0.2029;0.5761;0.0062;0.0324;0.0003;0.0;0.1385;0.0
1941;2018;0528;Østre;0.0126;0.0015;0.0083;0.0019;0.0003;1e-04;1e-04;0.0153;1e-04;0.0014;0.002;0.2036;0.5754;0.006;0.0324;0.0003;0.0;0.1385;0.0
1942;2019;0528;Østre;0.0128;0.0015;0.0082;0.0019;0.0004;1e-04;1e-04;0.0153;1e-04;0.0014;0.0021;0.2037;0.5751;0.006;0.0324;0.0003;0.0;0.1385;0.0
1944;2011;0529;Vestre;0.0221;0.0012;0.0115;0.0036;0.0008;0.0006;0.0004;0.0252;0.0022;0.0028;0.0026;0.2354;0.5903;0.0122;0.0142;0.0002;0.0;0.0746;0.0
1945;2013;0529;Vestre;0.0224;0.0013;0.0115;0.0038;0.0008;0.0006;0.0004;0.0253;0.0023;0.0028;0.0026;0.2305;0.5948;0.0123;0.0142;0.0002;0.0;0.0746;0.0
1946;2014;0529;Vestre;0.0224;0.0013;0.0115;0.0038;0.0008;0.0006;0.0004;0.0251;0.0023;0.0028;0.0026;0.2305;0.5948;0.0124;0.0142;0.0002;0.0;0.0745;0.0
1947;2015;0529;Vestre;0.0226;0.0013;0.0116;0.0041;0.0008;0.0006;0.0004;0.0251;0.0023;0.0026;0.0025;0.2304;0.5942;0.0123;0.0139;0.0002;0.0;0.0751;0.0
1948;2016;0529;Vestre;0.0224;0.0012;0.0105;0.0039;0.0008;0.0006;0.0004;0.0245;0.002;0.0025;0.0032;0.227;0.6013;0.0111;0.0136;0.0002;0.0;0.0747;0.0
1949;2017;0529;Vestre;0.0224;0.0012;0.0105;0.0039;0.0008;0.0006;0.0004;0.0246;0.002;0.0025;0.0032;0.227;0.6012;0.0111;0.0136;0.0002;0.0;0.0747;0.0
1950;2018;0529;Vestre;0.0226;0.0012;0.0106;0.0041;0.0008;0.0006;0.0004;0.0246;0.002;0.0025;0.0032;0.2293;0.5984;0.0109;0.0136;0.0002;0.0;0.0747;0.0
1951;2019;0529;Vestre;0.0228;0.0012;0.0106;0.004;0.0008;0.0006;0.0004;0.0247;0.0018;0.0026;0.0032;0.2293;0.5983;0.011;0.0136;0.0002;0.0;0.0747;0.0
1953;2011;0532;Jevnaker;0.0101;0.0013;0.0042;0.0023;0.0002;1e-04;0.0002;0.0154;0.0;0.0013;0.0014;0.0697;0.709;0.0051;0.041;0.001;0.0;0.1378;0.0
1954;2013;0532;Jevnaker;0.0101;0.0014;0.0041;0.0023;0.0002;1e-04;0.0002;0.0154;0.0;0.0013;0.0014;0.0728;0.7058;0.005;0.041;0.001;0.0;0.1379;0.0
1955;2014;0532;Jevnaker;0.0102;0.0014;0.0041;0.0023;0.0002;1e-04;0.0002;0.0153;0.0;0.0012;0.0014;0.0728;0.706;0.005;0.041;0.001;0.0;0.1378;0.0
1956;2015;0532;Jevnaker;0.0103;0.0014;0.0042;0.0031;0.0003;1e-04;0.0002;0.0151;0.0;0.0012;0.0013;0.0736;0.7048;0.0046;0.041;0.001;0.0;0.1378;0.0
1957;2016;0532;Jevnaker;0.0104;0.0014;0.0042;0.0031;0.0003;1e-04;0.0002;0.0147;0.0;0.0012;0.0013;0.0744;0.7042;0.0047;0.041;0.001;0.0;0.1378;0.0
1958;2017;0532;Jevnaker;0.0105;0.0015;0.0043;0.0027;0.0003;1e-04;0.0002;0.0147;0.0;0.0012;0.0014;0.0744;0.7042;0.005;0.041;0.001;0.0;0.1376;0.0
1959;2018;0532;Jevnaker;0.0106;0.0015;0.0042;0.003;0.0003;1e-04;0.0002;0.0147;0.0;0.0012;0.0013;0.0743;0.7042;0.0048;0.0412;0.001;0.0;0.1375;0.0
1960;2019;0532;Jevnaker;0.0104;0.0013;0.0035;0.0031;0.0002;1e-04;0.0002;0.0148;0.0;0.0013;0.0018;0.0751;0.7045;0.0043;0.0407;0.0009;0.0;0.1378;0.0
1962;2011;0533;Lunner;0.0109;0.0045;0.0056;0.0017;0.0004;1e-04;1e-04;0.0199;0.0;0.0016;0.0013;0.098;0.7532;0.0074;0.0244;0.0017;0.0;0.0691;0.0
1963;2013;0533;Lunner;0.0112;0.0046;0.0056;0.0018;0.0005;1e-04;1e-04;0.0199;0.0;0.0015;0.0013;0.0985;0.7524;0.0073;0.0244;0.0018;0.0;0.0691;0.0
1964;2014;0533;Lunner;0.0114;0.0046;0.0059;0.0019;0.0004;1e-04;1e-04;0.0187;0.0;0.0015;0.0014;0.0973;0.7543;0.0073;0.0244;0.0018;0.0;0.069;0.0
1965;2015;0533;Lunner;0.0115;0.0046;0.0059;0.0019;0.0004;1e-04;1e-04;0.0188;0.0;0.001;0.0014;0.0981;0.754;0.0071;0.0244;0.0017;0.0;0.069;0.0
1966;2016;0533;Lunner;0.0116;0.0046;0.0059;0.0019;0.0004;1e-04;1e-04;0.0183;0.0;0.0009;0.0014;0.0981;0.7543;0.0071;0.0244;0.0018;0.0;0.069;0.0
1967;2017;0533;Lunner;0.0116;0.0046;0.0059;0.0019;0.0004;0.0002;1e-04;0.0183;0.0;0.0009;0.0014;0.0981;0.7542;0.0072;0.0244;0.0018;0.0;0.069;0.0
1968;2018;0533;Lunner;0.0116;0.0048;0.0058;0.0021;0.0004;0.0002;1e-04;0.0183;0.0;0.0011;0.0014;0.0981;0.7539;0.0072;0.0244;0.0018;0.0;0.069;0.0
1969;2019;0533;Lunner;0.0112;0.0042;0.0052;0.0021;0.0004;0.0002;1e-04;0.0183;0.0;0.001;0.0021;0.0988;0.7544;0.0072;0.0243;0.0017;0.0;0.0688;0.0
1971;2011;0534;Gran;0.007;0.0018;0.0054;0.0015;0.0002;1e-04;1e-04;0.0146;0.0;0.0008;0.0004;0.1067;0.6944;0.0033;0.033;1e-04;0.0;0.1305;0.0
1972;2013;0534;Gran;0.0071;0.0018;0.0054;0.0015;0.0003;1e-04;1e-04;0.0146;0.0;0.0008;0.0004;0.1053;0.6956;0.0033;0.033;1e-04;0.0;0.1305;0.0
1973;2014;0534;Gran;0.0072;0.0018;0.0057;0.0015;0.0003;1e-04;1e-04;0.0144;0.0;0.0008;0.0006;0.1043;0.6958;0.0039;0.033;1e-04;0.0;0.1304;0.0
1974;2015;0534;Gran;0.0072;0.0018;0.0057;0.0014;0.0003;1e-04;1e-04;0.0147;0.0;0.0008;0.0006;0.1044;0.6955;0.0037;0.033;1e-04;0.0;0.1304;0.0
1975;2016;0534;Gran;0.0073;0.0018;0.0057;0.0015;0.0003;1e-04;1e-04;0.0143;0.0;0.0008;0.0006;0.1048;0.6954;0.0039;0.033;1e-04;0.0;0.1304;0.0
1976;2017;0534;Gran;0.0073;0.0019;0.0057;0.0015;0.0003;1e-04;1e-04;0.0141;0.0;0.0008;0.0006;0.1048;0.6954;0.0038;0.033;1e-04;0.0;0.1304;0.0
1977;2018;0534;Gran;0.0073;0.002;0.0058;0.0016;0.0003;1e-04;1e-04;0.0143;0.0;0.001;0.0006;0.1048;0.6948;0.0038;0.033;1e-04;0.0;0.1304;0.0
1978;2019;0534;Gran;0.007;0.002;0.0052;0.0017;0.0002;1e-04;1e-04;0.0144;0.0;0.001;0.0012;0.1047;0.6943;0.0045;0.033;1e-04;0.0;0.1305;0.0
1980;2011;0536;Søndre;0.004;0.0016;0.003;0.0007;1e-04;1e-04;1e-04;0.0118;0.0;0.0013;0.0002;0.0369;0.7829;0.0034;0.0584;0.0003;0.0;0.0953;0.0
1981;2013;0536;Søndre;0.0041;0.0017;0.003;0.0006;1e-04;1e-04;1e-04;0.0116;0.0;0.0013;0.0002;0.0376;0.7822;0.0035;0.0583;0.0003;0.0;0.0953;0.0
1982;2014;0536;Søndre;0.004;0.0017;0.003;0.0006;1e-04;1e-04;1e-04;0.0116;0.0;0.0013;0.0002;0.0376;0.7823;0.0035;0.0584;0.0003;0.0;0.0952;0.0
1983;2015;0536;Søndre;0.0041;0.0017;0.003;0.0007;1e-04;1e-04;0.0;0.0119;0.0;0.0012;0.0002;0.0375;0.7817;0.003;0.0582;0.0003;0.0;0.0961;0.0
1984;2016;0536;Søndre;0.0041;0.0017;0.0029;0.0007;1e-04;1e-04;1e-04;0.0112;0.0;0.0012;0.0002;0.0378;0.7822;0.0031;0.0583;0.0003;0.0;0.096;0.0
1985;2017;0536;Søndre;0.0041;0.0018;0.0029;0.0007;1e-04;1e-04;1e-04;0.0112;0.0;0.0012;0.0002;0.0381;0.782;0.0035;0.0583;0.0003;0.0;0.0954;0.0
1986;2018;0536;Søndre;0.0041;0.0018;0.0029;0.0007;1e-04;1e-04;1e-04;0.0112;0.0;0.0012;0.0002;0.0384;0.7818;0.0034;0.0583;0.0004;0.0;0.0954;0.0
1987;2019;0536;Søndre;0.0039;0.0017;0.0026;0.0007;1e-04;1e-04;1e-04;0.0112;0.0;0.0012;0.0007;0.0382;0.7821;0.003;0.0582;0.0004;0.0;0.0958;0.0
1989;2011;0538;Nordre;0.0034;0.0025;0.003;0.001;1e-04;0.0;1e-04;0.0121;0.0;0.0004;0.0006;0.0462;0.7236;0.0696;0.0989;0.0016;0.0;0.0368;0.0
1990;2013;0538;Nordre;0.0034;0.0026;0.003;0.0011;1e-04;0.0;1e-04;0.0114;0.0;0.0004;0.0006;0.0467;0.7236;0.0696;0.0989;0.0016;0.0;0.0368;0.0
1991;2014;0538;Nordre;0.0035;0.0027;0.003;0.001;1e-04;0.0;1e-04;0.0109;0.0;0.0004;0.0006;0.0467;0.7239;0.0697;0.099;0.0016;0.0;0.0368;0.0
1992;2015;0538;Nordre;0.0035;0.0028;0.0029;0.0012;1e-04;0.0;1e-04;0.0119;0.0;0.0006;0.0004;0.0471;0.7224;0.0693;0.0979;0.0017;0.0;0.0382;0.0
1993;2016;0538;Nordre;0.0035;0.0028;0.0029;0.0012;1e-04;0.0;1e-04;0.0118;0.0;0.0006;0.0004;0.0471;0.7225;0.0693;0.098;0.0017;0.0;0.038;0.0
1994;2017;0538;Nordre;0.0035;0.0029;0.0029;0.0012;1e-04;0.0;1e-04;0.0118;0.0;0.0006;0.0004;0.0475;0.7221;0.0692;0.0979;0.0017;0.0;0.0382;0.0
1995;2018;0538;Nordre;0.0035;0.0029;0.0029;0.0012;1e-04;0.0;1e-04;0.0119;0.0;0.0006;0.0004;0.0477;0.7217;0.0692;0.0979;0.0017;0.0;0.0382;0.0
1996;2019;0538;Nordre;0.0033;0.0026;0.0025;0.0012;1e-04;0.0;1e-04;0.0119;0.0;0.0006;0.0006;0.0473;0.7229;0.0696;0.0979;0.0017;0.0;0.0378;0.0
1998;2011;0540;Sør-Aurdal;0.0012;0.0034;0.0021;0.0007;0.0;0.0;1e-04;0.0105;0.0;0.0002;1e-04;0.0214;0.7024;0.1245;0.0917;0.0043;0.0;0.0375;0.0
1999;2013;0540;Sør-Aurdal;0.0012;0.0036;0.0021;0.0007;0.0;0.0;0.0;0.0105;0.0;0.0002;1e-04;0.024;0.7001;0.1175;0.0982;0.0043;0.0;0.0375;0.0
2000;2014;0540;Sør-Aurdal;0.0012;0.0036;0.0021;0.0007;0.0;0.0;0.0;0.0102;0.0;0.0002;1e-04;0.0242;0.7001;0.1175;0.0982;0.0043;0.0;0.0375;0.0
2001;2015;0540;Sør-Aurdal;0.0012;0.0035;0.0022;0.0007;0.0;0.0;0.0;0.0103;0.0;0.0002;1e-04;0.0242;0.7;0.1175;0.0982;0.0043;0.0;0.0375;0.0
2002;2016;0540;Sør-Aurdal;0.0012;0.0036;0.0022;0.0007;0.0;0.0;0.0;0.0101;0.0;0.0002;1e-04;0.0242;0.7002;0.1175;0.0983;0.0043;0.0;0.0374;0.0
2003;2017;0540;Sør-Aurdal;0.0012;0.0036;0.0022;0.0007;0.0;0.0;0.0;0.0101;0.0;0.0002;1e-04;0.0242;0.7003;0.1168;0.0983;0.0045;0.0;0.0377;0.0
2004;2018;0540;Sør-Aurdal;0.0011;0.0031;0.0019;0.0007;0.0;0.0;0.0;0.0101;0.0;0.0002;0.0005;0.0238;0.702;0.1161;0.0983;0.0045;0.0;0.0374;0.0
2005;2019;0540;Sør-Aurdal;0.0011;0.0031;0.0019;0.0007;0.0;0.0;0.0;0.0101;0.0;0.0002;0.0005;0.0237;0.7021;0.1161;0.0983;0.0045;0.0;0.0374;0.0
2007;2011;0541;Etnedal;0.0015;0.0052;0.0022;0.0008;0.0;1e-04;0.0;0.0143;0.0;0.0002;1e-04;0.0436;0.7106;0.0771;0.1048;0.0029;0.0;0.0365;0.0
2008;2013;0541;Etnedal;0.0015;0.0055;0.0022;0.0007;1e-04;1e-04;0.0;0.0137;0.0;0.0002;1e-04;0.0444;0.7101;0.0771;0.1048;0.0029;0.0;0.0365;0.0
2009;2014;0541;Etnedal;0.0015;0.0053;0.0023;0.0007;0.0;1e-04;0.0;0.0127;0.0;0.0002;1e-04;0.044;0.712;0.0768;0.1048;0.0029;0.0;0.0364;0.0
2010;2015;0541;Etnedal;0.0015;0.0054;0.0023;0.0008;0.0;1e-04;0.0;0.0128;0.0;0.0002;1e-04;0.044;0.7118;0.0768;0.1048;0.0029;0.0;0.0365;0.0
2011;2016;0541;Etnedal;0.0015;0.0056;0.0024;0.0008;0.0;1e-04;0.0;0.0127;0.0;0.0002;1e-04;0.0431;0.7126;0.0767;0.1049;0.0029;0.0;0.0365;0.0
2012;2017;0541;Etnedal;0.0015;0.0058;0.0023;0.0008;0.0;1e-04;0.0;0.0126;0.0;0.0002;1e-04;0.0431;0.7124;0.0764;0.105;0.003;0.0;0.0365;0.0
